fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59936,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Convenio - 59936.pdf,01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Convenio - 59936.pdf,Convenio - 59936.pdf,.pdf,3570.6,59936,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Garantía - 59936.pdf,01. ARICA - FFOIP/59936 - JV N°1 IGNACIO SERRANO MONTANER/Garantía - 59936.pdf,Garantía - 59936.pdf,.pdf,358.0,59936,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59526,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59526,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Egreso - 59526.pdf,01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Egreso - 59526.pdf,Egreso - 59526.pdf,.pdf,12.6,59526,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Garantía - 59526.pdf,01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Garantía - 59526.pdf,Garantía - 59526.pdf,.pdf,934.0,59526,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Convenio - 59526.pdf,01. ARICA - FFOIP/59526 - ONG POR EL DESARROLLO INTEGRAL DEL SER HUMANO/Convenio - 59526.pdf,Convenio - 59526.pdf,.pdf,4146.4,59526,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Convenio - 59024.pdf,01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Convenio - 59024.pdf,Convenio - 59024.pdf,.pdf,4082.8,59024,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Garantía - 59024.pdf,01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Garantía - 59024.pdf,Garantía - 59024.pdf,.pdf,390.8,59024,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59024,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59024,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Egreso - 59024.pdf,01. ARICA - FFOIP/59024 - CLUB CULTURAL ARTISTICO ADULTO MAYOR TANGO ENSUENO/Egreso - 59024.pdf,Egreso - 59024.pdf,.pdf,11.8,59024,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Garantía - 58945.pdf,01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Garantía - 58945.pdf,Garantía - 58945.pdf,.pdf,227.6,58945,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Resolución Exenta N° 155-2022.pdf,01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Resolución Exenta N° 155-2022.pdf,Resolución Exenta N° 155-2022.pdf,.pdf,2168.4,58945,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/58945 - JV MOLINOS DE LA UNIDAD VECINAL 63/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,58945,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Egreso - 55408.pdf,01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Egreso - 55408.pdf,Egreso - 55408.pdf,.pdf,12.6,55408,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Garantía - 55408.pdf,01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Garantía - 55408.pdf,Garantía - 55408.pdf,.pdf,256.5,55408,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,55408,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,55408,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Convenio - 55408.pdf,01. ARICA - FFOIP/55408 - COMUNIDAD INDIGENA DE LIVILCAR/Convenio - 55408.pdf,Convenio - 55408.pdf,.pdf,4000.4,55408,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Convenio - 54942.pdf,01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Convenio - 54942.pdf,Convenio - 54942.pdf,.pdf,4004.4,54942,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Egreso - 54942.pdf,01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Egreso - 54942.pdf,Egreso - 54942.pdf,.pdf,12.6,54942,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,54942,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,54942,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Garantía - 54942.pdf,01. ARICA - FFOIP/54942 - AGRUPACION SOCIAL Y CULTURAL MB2/Garantía - 54942.pdf,Garantía - 54942.pdf,.pdf,704.8,54942,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/02. RENDICIÓN/CAM SANTA ROSA HIJOS DE CAQUENA.pdf,01. ARICA - FFOIP/02. RENDICIÓN/CAM SANTA ROSA HIJOS DE CAQUENA.pdf,CAM SANTA ROSA HIJOS DE CAQUENA.pdf,.pdf,207.2,,,0,rendicion
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/02. RENDICIÓN/CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,01. ARICA - FFOIP/02. RENDICIÓN/CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,.pdf,229.3,,,0,rendicion
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Egreso - 59641.pdf,01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Egreso - 59641.pdf,Egreso - 59641.pdf,.pdf,12.6,59641,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Garantía - 59641.pdf,01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Garantía - 59641.pdf,Garantía - 59641.pdf,.pdf,670.4,59641,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59641,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Convenio - 59641.pdf,01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Convenio - 59641.pdf,Convenio - 59641.pdf,.pdf,4199.6,59641,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59641 - COMUNIDAD INDIGENA DE PARINACOTA/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59641,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Garantía - 59851.pdf,01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Garantía - 59851.pdf,Garantía - 59851.pdf,.pdf,289.4,59851,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Convenio - 59851.pdf,01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Convenio - 59851.pdf,Convenio - 59851.pdf,.pdf,4126.3,59851,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59851,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59851 - CLUB AM 2 CORAZONES UNIDOS FUERTE CIUDADELA/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59851,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Convenio - 59320.pdf,01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Convenio - 59320.pdf,Convenio - 59320.pdf,.pdf,3935.3,59320,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Egreso - 59320.pdf,01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Egreso - 59320.pdf,Egreso - 59320.pdf,.pdf,12.6,59320,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59320,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Garantía - 59320.pdf,01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Garantía - 59320.pdf,Garantía - 59320.pdf,.pdf,274.0,59320,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59320 - CLUB ADULTO MAYOR VOCES DE OTONO/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59320,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54925 - JUNTA DE VECINOS N°68 PORTAL DEL SOL/Resolución Exenta N° 130-2022.pdf,01. ARICA - FFOIP/54925 - JUNTA DE VECINOS N°68 PORTAL DEL SOL/Resolución Exenta N° 130-2022.pdf,Resolución Exenta N° 130-2022.pdf,.pdf,667.3,54925,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/54925 - JUNTA DE VECINOS N°68 PORTAL DEL SOL/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/54925 - JUNTA DE VECINOS N°68 PORTAL DEL SOL/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,54925,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Egreso - 59971.pdf,01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Egreso - 59971.pdf,Egreso - 59971.pdf,.pdf,12.6,59971,,1,otro
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Garantía - 59971.pdf,01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Garantía - 59971.pdf,Garantía - 59971.pdf,.pdf,632.3,59971,,1,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Resolución Exenta N° 106-2022.pdf,01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Resolución Exenta N° 106-2022.pdf,Resolución Exenta N° 106-2022.pdf,.pdf,1192.4,59971,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Convenio - 59971.pdf,01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Convenio - 59971.pdf,Convenio - 59971.pdf,.pdf,3730.5,59971,,1,convenio
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Res. Adjudicación REX 95-2022.pdf,01. ARICA - FFOIP/59971 - ASOC DISCAPACITADOS FISICOS MOTRICES ARICA/Res. Adjudicación REX 95-2022.pdf,Res. Adjudicación REX 95-2022.pdf,.pdf,1246.1,59971,,1,acto_administrativo
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CLUB DE FOTOGRAFIA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CLUB DE FOTOGRAFIA.pdf,CLUB DE FOTOGRAFIA.pdf,.pdf,641.3,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CAM SANTA ROSA HIJOS DE CAQUENA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CAM SANTA ROSA HIJOS DE CAQUENA.pdf,CAM SANTA ROSA HIJOS DE CAQUENA.pdf,.pdf,681.9,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/ASOCIACION DE DISCAPACITADOS FISICOS MOTRICES DE ARICA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/ASOCIACION DE DISCAPACITADOS FISICOS MOTRICES DE ARICA.pdf,ASOCIACION DE DISCAPACITADOS FISICOS MOTRICES DE ARICA.pdf,.pdf,632.3,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION SOCIAL Y CULTURAL MB2.pdf,01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION SOCIAL Y CULTURAL MB2.pdf,AGRUPACION SOCIAL Y CULTURAL MB2.pdf,.pdf,704.8,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV ALTOS DE LA CRUZ.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV ALTOS DE LA CRUZ.pdf,JV ALTOS DE LA CRUZ.pdf,.pdf,723.3,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/COLECTIVO SOCIAL CULTURAL Y DEPORTIVO CARNAVALON.pdf,01. ARICA - FFOIP/01. GARANTÍAS/COLECTIVO SOCIAL CULTURAL Y DEPORTIVO CARNAVALON.pdf,COLECTIVO SOCIAL CULTURAL Y DEPORTIVO CARNAVALON.pdf,.pdf,581.9,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/COMUNIDAD INDIGENA DE LIVILCAR.pdf,01. ARICA - FFOIP/01. GARANTÍAS/COMUNIDAD INDIGENA DE LIVILCAR.pdf,COMUNIDAD INDIGENA DE LIVILCAR.pdf,.pdf,256.5,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV N1 DE VISVIRI.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV N1 DE VISVIRI.pdf,JV N1 DE VISVIRI.pdf,.pdf,678.4,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/ONG RUNA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/ONG RUNA.pdf,ONG RUNA.pdf,.pdf,934.0,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CAM TANGO EN SUEÑO.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CAM TANGO EN SUEÑO.pdf,CAM TANGO EN SUEÑO.pdf,.pdf,390.8,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,CAM 2 CORAZONES UNIDOS FUERTE CIUDADELA.pdf,.pdf,289.4,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV N5 DEL VALLE DE ESQUIÑA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV N5 DEL VALLE DE ESQUIÑA.pdf,JV N5 DEL VALLE DE ESQUIÑA.pdf,.pdf,345.7,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV NACE CHILE.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV NACE CHILE.pdf,JV NACE CHILE.pdf,.pdf,236.7,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV VILLA CAQUENA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV VILLA CAQUENA.pdf,JV VILLA CAQUENA.pdf,.pdf,274.4,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/ASOCIACION INDIGENA COORDINADORA DE MUJERES DE PUEBLOS ORIGINARIOS.pdf,01. ARICA - FFOIP/01. GARANTÍAS/ASOCIACION INDIGENA COORDINADORA DE MUJERES DE PUEBLOS ORIGINARIOS.pdf,ASOCIACION INDIGENA COORDINADORA DE MUJERES DE PUEBLOS ORIGINARIOS.pdf,.pdf,293.9,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV IGNACIO SERRANO.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV IGNACIO SERRANO.pdf,JV IGNACIO SERRANO.pdf,.pdf,358.0,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV MOLINOS.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV MOLINOS.pdf,JV MOLINOS.pdf,.pdf,227.6,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/FUNDACION ARTE AMARU.pdf,01. ARICA - FFOIP/01. GARANTÍAS/FUNDACION ARTE AMARU.pdf,FUNDACION ARTE AMARU.pdf,.pdf,679.7,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CAM ETERNA JUVENTUD.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CAM ETERNA JUVENTUD.pdf,CAM ETERNA JUVENTUD.pdf,.pdf,707.6,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION DE DESARROLLO SOCIAL CULTURAL Y RECREATIVO VECINOS UNIDOS.pdf,01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION DE DESARROLLO SOCIAL CULTURAL Y RECREATIVO VECINOS UNIDOS.pdf,AGRUPACION DE DESARROLLO SOCIAL CULTURAL Y RECREATIVO VECINOS UNIDOS.pdf,.pdf,319.9,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/ORGANIZACION SOCIAL Y CULTURAL CREANDO CON EL CORAZON.pdf,01. ARICA - FFOIP/01. GARANTÍAS/ORGANIZACION SOCIAL Y CULTURAL CREANDO CON EL CORAZON.pdf,ORGANIZACION SOCIAL Y CULTURAL CREANDO CON EL CORAZON.pdf,.pdf,246.1,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CAM VOCES DE OTOÑO.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CAM VOCES DE OTOÑO.pdf,CAM VOCES DE OTOÑO.pdf,.pdf,274.0,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/COMUNIDAD INDIGENA DE PARINACOTA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/COMUNIDAD INDIGENA DE PARINACOTA.pdf,COMUNIDAD INDIGENA DE PARINACOTA.pdf,.pdf,670.4,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/CONJUNTO FOLCLORICO PABLO NERUDA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/CONJUNTO FOLCLORICO PABLO NERUDA.pdf,CONJUNTO FOLCLORICO PABLO NERUDA.pdf,.pdf,292.6,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/JV NORTE.pdf,01. ARICA - FFOIP/01. GARANTÍAS/JV NORTE.pdf,JV NORTE.pdf,.pdf,811.7,,,0,garantia
archivos,/home/bgcorrea/personal/workspace/caigg/Archivos/01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION SOCIAL CULTURAL ARTISTICO VIDA Y ARMONIA.pdf,01. ARICA - FFOIP/01. GARANTÍAS/AGRUPACION SOCIAL CULTURAL ARTISTICO VIDA Y ARMONIA.pdf,AGRUPACION SOCIAL CULTURAL ARTISTICO VIDA Y ARMONIA.pdf,.pdf,305.2,,,0,garantia
